UNITID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,CIP01ASSOC,CIP01BACHL,CIP01CERT,CIP03ASSOC,CIP03BACHL,CIP03CERT,CIP04ASSOC,CIP04BACHL,CIP04CERT,CIP05ASSOC,CIP05BACHL,CIP05CERT,CIP09ASSOC,CIP09BACHL,CIP09CERT,CIP10ASSOC,CIP10BACHL,CIP10CERT,CIP11ASSOC,CIP11BACHL,CIP11CERT,CIP12ASSOC,CIP12BACHL,CIP12CERT,CIP13ASSOC,CIP13BACHL,CIP13CERT,CIP14ASSOC,CIP14BACHL,CIP14CERT,CIP15ASSOC,CIP15BACHL,CIP15CERT,CIP16ASSOC,CIP16BACHL,CIP16CERT,CIP19ASSOC,CIP19BACHL,CIP19CERT,CIP22ASSOC,CIP22BACHL,CIP22CERT,CIP23ASSOC,CIP23BACHL,CIP23CERT,CIP24ASSOC,CIP24BACHL,CIP24CERT,CIP25ASSOC,CIP25BACHL,CIP25CERT,CIP26ASSOC,CIP26BACHL,CIP26CERT,CIP27ASSOC,CIP27BACHL,CIP27CERT,CIP29ASSOC,CIP29BACHL,CIP29CERT,CIP30ASSOC,CIP30BACHL,CIP30CERT,CIP31ASSOC,CIP31BACHL,CIP31CERT,CIP38ASSOC,CIP38BACHL,CIP38CERT,CIP39ASSOC,CIP39BACHL,CIP39CERT,CIP40ASSOC,CIP40BACHL,CIP40CERT,CIP41ASSOC,CIP41BACHL,CIP41CERT,CIP42ASSOC,CIP42BACHL,CIP42CERT,CIP43ASSOC,CIP43BACHL,CIP43CERT,CIP44ASSOC,CIP44BACHL,CIP44CERT,CIP45ASSOC,CIP45BACHL,CIP45CERT,CIP46ASSOC,CIP46BACHL,CIP46CERT,CIP47ASSOC,CIP47BACHL,CIP47CERT,CIP48ASSOC,CIP48BACHL,CIP48CERT,CIP49ASSOC,CIP49BACHL,CIP49CERT,CIP50ASSOC,CIP50BACHL,CIP50CERT,CIP51ASSOC,CIP51BACHL,CIP51CERT,CIP52ASSOC,CIP52BACHL,CIP52CERT,CIP54ASSOC,CIP54BACHL,CIP54CERT,UGDS.x,FEMALE,UGDS_MEN,UGDS_WOMEN,UGDS_2MOR,UGDS_AIAN,UGDS_API,UGDS_ASIAN,UGDS_BLACK,UGDS_BLACKNH,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,UGDS_WHITENH,INC_PCT_H1,INC_PCT_H2,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,DEP_INC_PCT_H1,DEP_INC_PCT_H2,DEP_INC_PCT_LO,DEP_INC_PCT_M1,DEP_INC_PCT_M2,IND_INC_PCT_H1,IND_INC_PCT_H2,IND_INC_PCT_LO,IND_INC_PCT_M1,IND_INC_PCT_M2,pctDep,pctIndep,FAMINC,MD_FAMINC,AANAPII,ANNHI,HBCU,HSI,NANTI,PBI,TRIBAL,RELAFFIL,MENONLY,WOMENONLY,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,NPT4_OTHER,NPT4_PRIV,NPT4_PROG,NPT4_PUB,PctWorking,pctMenWorking,PctWomenWorking,MD_EARN_WNE_P10,MN_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,SD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,RET_FT4_POOLED,RET_FTL4_POOLED,RET_PT4_POOLED,RET_PTL4_POOLED,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,INSTURL,NPCURL,SCH_DEG,HCM2,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LOCALE2,CCBASIC,UGDS.y,UG
486488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,NA,0.6364,0.3636,0,0,NA,0.0364,0.0727,NA,0.0545,0,0.0364,0,0.8,NA,0.10999999999999999,0.10999999999999999,0.56,0.10999999999999999,0.10999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47057.72,14192,0,0,0,0,0,0,0,-1,0,0,29925,NA,17400,17400,NA,NA,24437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,0,NA,California Jazz Conservatory,Berkeley,CA,94704-1268,National Association of Schools of Music,www.cjc.edu,www.cjc.edu,3,0,3,3,2,6,8,12,NULL,-2,55,NULL
486503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,NA,0.0476,0.9524,0,0,NA,0,0.0238,NA,0.9762,0,0,0,0,NA,0.05603448275,0.05603448275,0.775862069,0.05603448275,0.05603448275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4482758620689655,0.5517241379310345,18875.258621,13962,0,0,0,0,0,0,0,-1,0,0,NA,16706,NA,NA,13311,NA,12506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9231,NA,NA,Laredo CHI Academy Beauty School,Laredo,TX,78041-6540,National Accrediting Commission of Career Arts and Sciences,www.laredochi.com/,www.laredochi.com/about-our-school/financial-aid/,NULL,0,1,1,3,48,6,11,NULL,-2,42,NULL
486512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4135,0,0,0,0.5865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,0.3868613139,0.6196,0.3804,0,0,NA,0,0,NA,1,0,0,0,0,NA,0.02189781022500001,0.02189781022500001,0.9124087591,0.02189781022500001,0.02189781022500001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13138686131386862,0.8686131386861313,7693.7591241,0,0,0,0,0,0,0,0,-1,0,0,NA,24836,NA,NA,7200,NA,20721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida International Training Institute,Miami,FL,33122-1707,Accrediting Council for Continuing Education & Training,www.fitischools.com,www.fitischools.com,NULL,0,1,1,3,12,5,21,NULL,-2,92,NULL
486558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0.0565217391,0.9598,0.0402,0.1149,0,NA,0.1322,0.2126,NA,0.2989,0.0575,0,0.0345,0.1494,NA,0.03695652170000002,0.03695652170000002,0.6391304348,0.1826086957,0.1043478261,0.06984869485,0.06984869485,0.5135135135,0.1891891892,0.06984869485,0.06984869485,0.06984869485,0.6987179487,0.1794871795,0.06984869485,0.3217391304347826,0.6782608695652175,26811.586957,20177.5,0,0,0,0,0,0,0,-1,0,0,29670,NA,16757,16757,NA,NA,26121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,Aviation Institute of Maintenance,Oakland,CA,94621-4527,Accrediting Commission of Career Schools and Colleges,www.aviationmaintenance.edu,www.aviationmaintenance.edu/Your_Rights/price_calc.html,1,0,1,1,3,6,8,11,NULL,-2,174,NULL
486594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.6666666667,0.4098,0.5902,0.0492,0.0328,NA,0.0164,0.1148,NA,0.0984,0,0,0,0.6885,NA,0.13020833332499998,0.13020833332499998,0.4791666667,0.13020833332499998,0.13020833332499998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5208333333333334,0.47916666666666663,50499.4375,34133.5,0,0,0,0,0,0,0,79,0,0,12944,NA,6680,6680,NA,NA,8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6552,NA,0.5,Wave Leadership College,Virginia Beach,VA,23454-2140,Association for Bibical Higher Educaiton,wavecollege.com,wavecollege.com/financial/tuition-fees/,2,0,2,2,2,51,5,11,NULL,-2,61,NULL
486619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,NA,0.0462,0.9538,0,0,NA,0.0154,0,NA,0.1538,0,0.0308,0.0154,0.7846,NA,0.06944444445,0.06944444445,0.7222222222,0.06944444445,0.06944444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25925925925925924,0.7407407407407407,21930.62963,17340,0,0,0,0,0,0,0,-1,0,0,NA,12149,NA,NA,7620,NA,6674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6667,NA,NA,Academy of Professional Cosmetology,Rogers,AR,72756-2028,National Accrediting Commission of Career Arts and Sciences,www.apcschools.com,apcschools.com/price-calculator/,1,0,1,1,3,5,5,13,NULL,-2,65,NULL
486868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,0,1,0,0,NA,0,0,NA,0.0952,0,0,0,0.9048,NA,0.05991735537500001,0.05991735537500001,0.7603305785,0.05991735537500001,0.05991735537500001,0.06605691056250002,0.06605691056250002,0.6666666667,0.06605691056250002,0.06605691056250002,0.06605691056250002,0.06605691056250002,0.8048780488,0.06605691056250002,0.06605691056250002,0.32231404958677684,0.6776859504132231,18524.413223,14400,0,0,0,0,0,0,0,-1,0,0,NA,9737,NA,NA,14600,NA,5983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,All Beauty College,Lake Havasu City,AZ,86403-2974,National Accrediting Commission of Career Arts and Sciences,www.allbeautycollege.com,www.allbeautycollege.com/academics/net-price-calculator/,1,0,1,1,3,4,6,13,NULL,-2,21,NULL
487083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,NA,0.0455,0.9545,0.0909,0,NA,0,0.0227,NA,0,0,0,0,0.8864,NA,0.06976744185,0.06976744185,0.6201550388,0.1395348837,0.1007751938,0.10414597815000001,0.10414597815000001,0.3773584906,0.10414597815000001,0.10414597815000001,0.10414597815000001,0.10414597815000001,0.7894736842,0.10414597815000001,0.10414597815000001,0.4108527131782946,0.5891472868217054,32210.728682,19357,0,0,0,0,0,0,0,-1,0,0,NA,13673,NA,NA,13900,NA,10597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6667,NA,NA,Protege Academy,Mt. Pleasant,MI,48858-2058,National Accrediting Commission of Career Arts and Sciences,www.protegeacademy.com,protegeacademy.com,1,0,1,1,3,26,3,32,NULL,-2,44,NULL
487153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.8325123153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044334975399999976,0.044334975399999976,0.6256157635,0.1921182266,0.0935960591,0.1108288770125,0.1108288770125,0.4545454545,0.1108288770125,0.1108288770125,0.1108288770125,0.1108288770125,0.6588235294,0.1108288770125,0.1108288770125,0.1625615763546798,0.8374384236453202,31396.256158,18495,0,0,0,0,0,0,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Chicago School of Professional Psychology at Xavier University of Louisiana,New Orleans,LA,70125-1056,Western Association of Schools and Colleges Senior Colleges and University Commission,www.thechicagoschool.edu/,www.thechicagoschool.edu/admissions/financial-aid/tuition-and-fees/,3,0,4,0,2,22,5,11,NULL,-2,NULL,NULL
487162,0.0046,0.0072,0,0,0,0.0021,0.0622,0.071,0.038,0,0.0206,0,0.0365,0.0015,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0.0452,0.0041,0,0.0509,0.1219,0.0406,0.0339,0,0.3213,0.1342,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,2,0,2,0,0,0,2337,0.7327281896,0.2995,0.7005,0.006,0.0026,NA,0.0039,0.3312,NA,0.0582,0,0.0047,0.0111,0.5824,NA,0.004538577950000011,0.004538577950000011,0.7433182047,0.1714573878,0.0761472516,0.029233792683333332,0.029233792683333332,0.6492027335,0.2414578588,0.029233792683333332,0.029233792683333332,0.029233792683333332,0.8180995475,0.1158371041,0.029233792683333332,0.4427634896621281,0.5572365103378719,20193.905194,16969,0,0,0,0,0,0,0,-1,0,0,9227,NA,2654,4790,NA,NA,NA,NA,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4866,NA,0.3317,Southern Regional Technical College,Thomasville,GA,31792,Southern Association of Colleges and Schools Commission on Colleges,southernregional.edu,southernregional.edu/uploads/groups/3/NetPriceCalculator/npcalc.htm,1,0,1,2,1,13,5,32,NULL,8,2337,NULL
487232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9141791045,0.0303,0.9697,0.0303,0,NA,0,0.0303,NA,0.5455,0,0,0,0.3939,NA,0.02238805969999998,0.02238805969999998,0.7574626866,0.1753731343,0.02238805969999998,0.06761128363750002,0.06761128363750002,0.6547619048,0.06761128363750002,0.06761128363750002,0.06761128363750002,0.06761128363750002,0.8043478261,0.06761128363750002,0.06761128363750002,0.31343283582089554,0.6865671641791045,19111.910448,16204.5,0,0,0,0,0,0,0,-1,0,0,NA,14605,NA,NA,10515,NA,10884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,NA,NA,Texas College of Cosmetology-Lubbock,Lubbock,TX,79414-2532,National Accrediting Commission of Career Arts and Sciences,www.texascollegecosmetology.com,www.texascollegecosmetology.com,1,0,1,1,3,48,6,11,NULL,-2,33,NULL
487658,0,0,0,0,0,0.0625,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.2023809524,0.7875,0.2125,0,0,NA,0.05,0.15,NA,0.0125,0.0125,0,0.1,0.675,NA,0.1428571429,0.10119047614999999,0.5238095238,0.10119047614999999,0.130952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8571428571428571,0.1428571428571429,46295.559524,25533,0,0,0,0,0,0,0,-1,0,0,22023,NA,17500,17500,NA,NA,17763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9149,NA,NA,Academy of Interactive Entertainment,Lafayette,LA,70506-4293,Council on Occupational Education,www.theaie.us/,www.theaie.us/net_price_calculator/calculator,1,0,1,1,2,22,5,12,NULL,-2,80,NULL
487773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,NA,0.0405,0.9595,0.027,0.0405,NA,0.0676,0,NA,0.1892,0,0,0,0.6757,NA,0.076923076925,0.076923076925,0.6923076923,0.076923076925,0.076923076925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48717948717948717,0.5128205128205128,27052.205128,13374,0,0,0,0,0,0,0,-1,0,0,NA,NA,NA,NA,6650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,Butte County Regional Occupational Program,Chico,CA,95928-7191,Council on Occupational Education,ctec.bcoe.org,bcoeregional.ss3.sharpschool.com/UserFiles/Servers/Server_757887/File/NetPrice/npcalc.htm,NULL,0,1,1,1,6,8,13,NULL,-2,74,NULL
487791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0.055,0.9505,0.0495,0.0165,0.0055,NA,0,0.3956,NA,0.033,0,0,0.0055,0.544,NA,0.034999999999999976,0.034999999999999976,0.685,0.135,0.11,0.09805106733749999,0.09805106733749999,0.4098360656,0.09805106733749999,0.09805106733749999,0.09805106733749999,0.09805106733749999,0.8057553957,0.09805106733749999,0.09805106733749999,0.305,0.6950000000000001,27213.66,20213,0,0,0,0,0,0,0,-1,0,0,NA,25138,NA,NA,15350,NA,19181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.8,Arclabs,Piedmont,SC,29673-6729,Accrediting Council for Continuing Education & Training,www.arclabs.edu,www.arclabs.edu/net-price-calculator.php,NULL,0,1,1,3,45,5,21,NULL,-2,182,NULL
487843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,54,NA,0.037,0.963,0,0,NA,0,0.8889,NA,0.037,0,0,0,0.0741,NA,0.08012820512499999,0.08012820512499999,0.6794871795,0.08012820512499999,0.08012820512499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24287.141026,19268,0,0,0,0,0,0,0,-1,0,0,NA,NA,16945,16945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,Med-Life Institute-Lauderdale Lakes,Lauderdale Lakes,FL,33319-4825,Accrediting Bureau of Health Education Schools,www.medlifeinstitute.com,www.medlifeinstitute.com/Calculator/npcalc.htm,NULL,1,1,2,3,12,5,21,NULL,-2,54,NULL
487861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,86,0.8781512605,0.1163,0.8837,0,0,NA,0.0698,0.9186,NA,0,0,0,0,0.0116,NA,0.04341736696666665,0.04341736696666665,0.6470588235,0.2226890756,0.04341736696666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06722689075630252,0.9327731092436975,26455.327731,22574,0,0,0,0,0,0,0,-1,0,0,NA,25664,NA,NA,16187,NA,23177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6216,NA,NA,Felbry College School of Nursing,Columbus,OH,43231-2256,Accrediting Bureau of Health Education Schools,felbrycollege.edu/,felbrycollege.edu/financial-aid/,NULL,0,1,1,3,39,3,11,NULL,-2,86,NULL
487870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,NA,0.0455,0.9545,0.3182,0,NA,0,0,NA,0,0,0,0,0.6818,NA,0.09090909089999999,0.09090909089999999,0.6363636364,0.09090909089999999,0.09090909089999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28054.787879,18401,0,0,0,0,0,0,0,-1,0,0,NA,15068,NA,NA,12110,NA,8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8333,NA,NA,Beyond The Basics School of Cosmetology,Marshfield,MO,65706-0003,National Accrediting Commission of Career Arts and Sciences,www.beyondthebasicsschoolofcosmetology.com,www.beyondthebasicsschoolofcosmetology.com/consumer-information,NULL,0,1,1,3,29,4,41,NULL,-2,22,NULL
